ID,Name_lang
1,Currency Token Test Token 4
2,Currency Token Test Token 2
4,Currency Token Test Token 5
22,Birmingham Test Item 3
42,Distintivo de justicia
61,Muestra de joyero de Dalaran
81,Premio epicúreo
101,Emblema de heroísmo
102,Emblema de valor
103,Puntos de arena
104,DEPRECATED Puntos de honor
121,Marca de Honor del Valle de Alterac
122,Marca de Honor de la Cuenca de Arathi
123,Marca de Honor del Ojo de la Tormenta
124,Marca de Honor de la Playa de los Ancestros
125,Marca de Honor de la Garganta Grito de Guerra
126,Marca de Honor de Conquista del Invierno
161,Fragmento de vigilante de piedra
181,DEPRECATED Puntos de honor
201,Moneda de Ventura
221,Emblema de conquista
241,Sello de campeón
301,Emblema de triunfo
321,Marca de Honor de la Isla de la Conquista
341,Emblema de escarcha
361,Muestra de ilustre joyero
384,Fragmento de arqueología enana
385,Fragmento de arqueología trol
391,Mención de honor de Tol Barad
393,Fragmento de arqueología fósil
394,Fragmento de arqueología elfa de la noche
395,Puntos de justicia
396,Puntos de valor
397,Fragmento de arqueología orca
398,Fragmento de arqueología draenei
399,Fragmento de arqueología vrykul
400,Fragmento de arqueología nerubiana
401,Fragmento de arqueología tol'vir
402,Marca Zarpa Férrea
416,Marca del Árbol del Mundo
483,Meta de arena de conquista
484,Meta de CB de conquista puntuado
515,Vale de la Luna Negra
614,Mota de oscuridad
615,Esencia de Alamuerte corrupto
676,Fragmento de arqueología pandaren
677,Fragmento de arqueología mogu
692,Meta de CB de conquista aleatorio
697,Talismán ancestral de buena fortuna
698,Marca de joyero zen
738,Talismán inferior de buena fortuna
752,Runa del destino mogu
754,Fragmento de arqueología mántide
776,Sello forjado por la guerra
777,Moneda intemporal
789,Moneda sangrienta
810,Fragmento Hierro Umbrío
821,Fragmento de arqueología de clanes de Draenor
823,Cristal apexis
824,Recursos de la ciudadela
828,Fragmento de arqueología ogra
829,Fragmento de arqueología arakkoa
830,n/a
897,UNUSED
910,Secreto de alquimia de Draenor
944,Fragmento de artefacto
980,Monedas de hierro deslucidas
994,Sello de destino templado
999,Secreto de sastrería de Draenor
1008,Secreto de joyería de Draenor
1017,Secreto de peletería de Draenor
1020,Secreto de herrería de Draenor
1101,Petróleo
1129,Sello de destino inevitable
1149,Ojo invidente
1154,Monedas sombrías
1155,Maná antiguo
1166,Distintivo del tiempo
1171,Conocimiento del artefacto
1172,Fragmento de arqueología de los Altonato
1173,Fragmento de arqueología de los tauren Monte Alto
1174,Fragmento de arqueología demoníaco
1191,Valor
1220,Recursos de la sede
1226,Fragmento del vacío
1268,Artefacto vetusto
1273,Sello de destino alterado
1275,Moneda curiosa
1299,Oro de camorrista
1314,Trozo de alma persistente
1324,Mención de honor qiraji de la Horda
1325,Mención de honor qiraji de la Alianza
1342,Suministros del Ocaso de la Legión
1347,Legionfall Building - Personal Tracker - Mage Tower (Hidden)
1349,Legionfall Building - Personal Tracker - Command Tower (Hidden)
1350,Legionfall Building - Personal Tracker - Nether Tower (Hidden)
1355,Esencia vil
1356,Ecos de batalla
1357,Ecos de dominación
1379,Ficha de la Prueba de Estilo
1388,Restos de armadura
1401,Suministros de bastión
1416,Monedas de aire
1501,Esencia aviesa
1506,Piedra de puerta de Argus
1508,Argunita velada
1533,Esencia del despertar
1534,Fragmento de arqueología Zandalari
1535,Fragmento de arqueología Drust
1540,Madera
1541,Hierro
1553,Azerita
1559,Esencia de tormenta
1560,Recursos de guerra
1565,Fragmento de azerita enriquecida
1579,Campeones de Azeroth
1580,Sello de destino destrozado
1585,Honor de la cuenta
1586,Nivel de honor
1587,Suministros de guerra
1592,Orden de Ascuas
1593,Almirantazgo de la Casa Valiente
1594,Despertar de la Tormenta
1595,Expedición de Talanji
1596,Voldunai
1597,Imperio Zandalari
1598,Buscadores Tortolianos
1599,La Séptima Legión
1600,Defensores del Honor
1602,Conquista
1703,Moneda de participación puntuada de la temporada de JcJ
1704,Fragmento de espíritu
1705,Warfronts - Personal Tracker - Iron in Chest (Hidden)
1710,Doblón de navegante
1714,Warfronts - Personal Tracker - Wood in Chest (Hidden)
1715,Fragmento de progenitor
1716,Medalla de servicio de los Defensores del Honor
1717,Medalla de servicio de la Séptima Legión
1718,Residuo titánico
1719,Recuerdos corruptos
1721,Perla de maná centelleante
1722,Mineral de azerita
1723,Madera
1728,Fantasmagoría
1738,Desencadenados
1739,Ankoan
1740,Resistencia de Pernoóxido (oculto)
1742,Resistencia de Pernoóxido
1743,Ánima falsa para seguimiento de misiones
1744,Recuerdo corrupto
1745,Aliado de Nazjatar - Neri Escama Letal
1746,Aliado de Nazjatar - Vim Almasalmuera
1747,Aliado de Nazjatar - Poen Branquiano
1748,Aliado de Nazjatar - Esgrimidor Inowari
1749,Aliado de Nazjatar - Cazador Akana
1750,Aliado de Nazjatar - Clarividente Ori
1752,Colmena mielabdomen
1754,Mención de honor Argenta
1755,Visiones aglomeradas
1757,Acuerdo de Uldum
1758,Rajani
1761,Daño enemigo
1762,Salud enemiga
1763,Muertes
1767,Estigia
1769,"Experiencia de misiones (estándar, oculta)"
1792,Honor
1794,Ánima de expiación
1802,Progreso de la recompensa semanal de JcJ de Shadowlands
1803,Ecos de Ny'alotha
1804,Ascendidos
1805,Ejército Inmortal
1806,Cacería Salvaje
1807,Corte de los Cosechadores
1808,Ánima canalizada
1810,Alma redimida
1811,zzoldSanctum Architect
1812,zzoldSanctum Anima Weaver
1813,Ánima de reserva
