ID,Name_lang
3,Comecarnes
89,Infernal
304,Corcel vil
305,Semental blanco
416,Diablillo
417,Manáfago
444,Lord Cochinillo
721,Conejo
1748,Alto señor Bolvar Fordragón
1860,Abisario
1863,Súcubo
2671,Ardilla mecánica
2748,Archaedas
3524,Espíritu de lobo
3771,Clamainferno Almaumbría
3823,Corredor Garraespectro
3956,Harklan Arboluna
4075,Rata
4274,Fenrus el Devorador
4275,Archimago Arugal
4780,Carnero negro
5198,Lobo de montar ártico
7109,Jurapenas Fuego de Jade
7380,Siamés
7381,Atigrado plateado
7382,Atigrado naranja
7383,Gato atigrado negro
7384,Rex Cornualles
7385,Gato bombay
7386,Gatito blanco
7387,Guacamayo rojo
7388,Cacatúa
7389,Senegal
7390,Carolina
7391,Papagayo azul
7392,Gallina de pradera
7393,Roca blanca Plymouth
7394,Pollo de Ancona
7395,Curiana de Entrañas
7543,Vástago oscuro
7544,Vástago carmesí
7545,Vástago esmeralda
7546,Vástago bronce
7547,Vástago azur
7548,Feegón
7549,Rana de árbol
7550,Rana de bosque
7551,Rana flecha
7552,Rana de la isla
7553,Búho común
7554,Lechuza de las nieves
7555,Lechuza gavilana
7556,Búho real
7560,Conejo Pataneve
7561,Serpiente albina
7562,Culebra marrón
7563,Culebra corredora
7565,Culebra reina negra
7566,Culebra escarlata
7567,Culebra carmesí
7568,Serpiente rayada
7569,Culebra de agua verde
7570,Fuego fatuo élfico
7952,Zjolnir
8376,Gallina mecánica
9656,Bombita
9657,Humillo
9662,Prole de duende dardo
9936,Gatito corrupto
10259,Cachorro de huargo
10261,Can manáfago ardiente
10414,Horror de retazos
10578,Bom'bay
10598,Prole de Telabrasada
11236,Loro de sangre
11325,Osito panda
11326,Mini Diablo
11327,Zergling
11502,Ragnaros
11822,Celador de Claro de la Luna
11859,Guardia apocalíptico
12222,Lodo trepador
12350,Raptor violeta de montar
12419,Sapo casi vivo
14042,Rytama
14143,Ar'lia
14305,Huérfano humano
14421,Perro de la pradera marrón
14444,Huérfano orco
14505,Corcel nefasto
14629,Quijaforte Leñobeza
14630,Quijaforte Cuerospalda
14631,Quijaforte oliva
14632,Quijaforte Alconil
14633,Quijaforte albino
14744,Lobo gélido aullador
14755,Pequeño dragón Verde
14756,Dragón Rojo diminuto
14878,Jubling
15186,Murky
15356,Bebé múrloc azul
15357,Bebé múrloc morado
15358,Lurky
15359,Bebé múrloc rosa
15360,Bebé múrloc verde
15361,Murki
15429,Moquillo desagradable
15548,Semental espectral
15661,Cría de tiburón
15698,Ayudante del Padre Invierno
15699,Yeti mecánico tranquilo
15705,Pequeña ayudante del Invierno
15706,Reno invernal
15710,Muñeco de nieve diminuto
16069,Gurky
16085,Pies Rápidos
16445,Terky
16456,Poley
16547,Rapidín
16548,Don Cochinillo
16549,Mostachia la Rata
16628,Subastadora Caidori
16701,Espíritu de verano
16800,Gran magister Rommath
16801,Halduron Alasol
17026,Grom Grito Infernal
17252,Guardia vil
17254,Ash'ana
17255,Prole de hipogrifo
18063,Garrosh
18075,Mannoroth
