ID,Name_lang
1,Currency Token Test Token 4
2,Currency Token Test Token 2
4,Currency Token Test Token 5
22,Birmingham Test Item 3
42,Знак справедливости
61,Даларанский знак ювелира
81,Награда гурмана
101,Эмблема героизма
102,Эмблема доблести
103,Очки арены
104,Honor Points DEPRECATED
121,Почетный знак Альтеракской долины
122,Почетный знак низины Арати
123,Почетный знак Ока Бури
124,Почетный знак берега Древних
125,Почетный знак ущелья Песни Войны
126,Почетный знак озера Ледяных Оков
161,Осколок каменного хранителя
181,Honor Points DEPRECATED
201,Монета Торговой компании
221,Эмблема завоевания
241,Печать чемпиона
301,Эмблема триумфа
321,Почетный знак острова Завоеваний
341,Эмблема льда
361,Жетон прославленного ювелира
384,Фрагмент артефакта дворфов
385,Фрагмент артефакта троллей
391,Рекомендательный значок Тол Барада
393,Фрагмент окаменелости
394,Фрагмент артефакта ночных эльфов
395,Очки справедливости
396,Очки доблести
397,Фрагмент артефакта орков
398,Фрагмент артефакта дренеев
399,Фрагмент артефакта врайкулов
400,Фрагмент нерубского артефакта
401,Фрагмент артефакта тол'виров
402,Жетон Железной Лапы
416,Знак Древа Жизни
483,Conquest Arena Meta
484,Conquest Rated BG Meta
515,Призовой купон ярмарки Новолуния
614,Частица тьмы
615,Порочная энергия Смертокрыла
676,Фрагмент артефакта пандаренов
677,Фрагмент артефакта могу
692,Conquest Random BG Meta
697,Большой амулет удачи
698,Жетон дзен-ювелира
738,Малый амулет удачи
752,Руна судьбы могу
754,Фрагмент артефакта богомолов
776,Закаленная в бою печать
777,Вневременная монета
789,Окровавленная монета
810,Кусок Темного Железа
821,Фрагмент артефакта дренорских кланов
823,Апекситовый кристалл
824,Ресурсы гарнизона
828,Фрагмент артефакта огров
829,Фрагмент артефакта араккоа
830,n/a
897,UNUSED
910,Тайны дренорской алхимии
944,Фрагмент артефакта
980,Тусклые железные монеты
994,Печать закаленной судьбы
999,Тайны дренорского портняжного дела
1008,Тайны дренорского ювелирного дела
1017,Тайны дренорского кожевничества
1020,Тайны дренорского кузнечного дела
1101,Нефть
1129,Печать неизбежной судьбы
1149,Незрячий глаз
1154,Темные монеты
1155,Древняя мана
1166,Искаженный временем знак
1171,Знания об артефакте
1172,Фрагмент артефакта высокорожденных
1173,Фрагмент артефакта тауренов Крутогорья
1174,Фрагмент артефакта демонов
1191,Доблесть
1220,Ресурсы оплота класса
1226,Осколок Пустоты
1268,Видавший виды артефакт
1273,Печать сломанной судьбы
1275,Любопытная монета
1299,Бойцовское золото
1314,Фрагмент неупокоенной души
1324,Киражский знак признания Орды
1325,Киражский знак признания Альянса
1342,Припасы Армии погибели Легиона
1347,Legionfall Building - Personal Tracker - Mage Tower (Hidden)
1349,Legionfall Building - Personal Tracker - Command Tower (Hidden)
1350,Legionfall Building - Personal Tracker - Nether Tower (Hidden)
1355,Эссенция Скверны
1356,Отголоски битвы
1357,Отголоски торжества
1379,"Жетон шоу ""Наденьте это немедленно!"""
1388,Металлолом
1401,Припасы крепости
1416,Монеты воздуха
1501,Извивающаяся сущность
1506,Путевой камень Аргуса
1508,Дымчатый аргунит
1533,Пробуждающая сущность
1534,Фрагмент артефакта зандаларов
1535,Фрагмент артефакта друстов
1540,Древесина
1541,Железо
1553,Азерит
1559,Эссенция бури
1560,Ресурсы для войны
1565,Осколок обогащенного азерита
1579,Защитники Азерот
1580,Печать судьбы воина
1585,Честь всех персонажей
1586,Уровень чести
1587,Военные припасы
1592,Орден Пылающих Углей
1593,Адмиралтейство Праудмуров
1594,Орден Возрождения Шторма
1595,Экспедиция Таланджи
1596,Жители Вол'дуна
1597,Империя Зандалари
1598,Тортолланские искатели
1599,7-й легион
1600,Армия Чести
1602,Очки завоевания
1703,Валюта за участие в сезоне рейтинговых PvP-игр
1704,Осколок духа
1705,Warfronts - Personal Tracker - Iron in Chest (Hidden)
1710,Дублон мореплавателя
1714,Warfronts - Personal Tracker - Wood in Chest (Hidden)
1715,Осколок Прародителя
1716,Военная медаль Армии Чести
1717,Военная медаль 7-го легиона
1718,Пыль титанов
1719,Зараженные реликвии
1721,Радужная манажемчужина
1722,Азеритовая руда
1723,Древесина
1728,Фантазма
1738,Освобожденные
1739,Анкоа
1740,Ржавоболтское сопротивление (скрыто)
1742,Ржавоболтское сопротивление
1743,Ложная анима за задание по выслеживанию
1744,Зараженная реликвия
1745,Назжатарский союзник: Нери Остроерш
1746,Назжатарский союзник: Вим Соленодух
1747,Назжатарский союзник: Поэн Солежабрик
1748,Назжатарский союзник: мастер клинка Иновари
1749,Назжатарский союзник: мастер охоты Акана
1750,Назжатарский союзник: оракул Ори
1752,Улей Медокрылов
1754,Знак признания Серебряного Авангарда
1755,Сгусток видений
1757,Ульдумский союз
1758,Раджани
1761,Урон противников
1762,Здоровье противников
1763,Смерти
1767,Стигия
1769,"Опыт за задания (стандартный, скрытое)"
1792,Честь
1794,Анима искупления
1802,Shadowlands PvP Weekly Reward Progress
1803,Эхо Ни'алоты
1804,Перерожденные
1805,Неумирающая армия
1806,Дикая Охота
1807,Двор Жнецов
1808,Направленная анима
1810,Очищенная душа
1811,zzoldSanctum Architect
1812,zzoldSanctum Anima Weaver
1813,Запасенная анима
1816,Фрагменты камня грехов
1819,Медальон Служения
1820,Насыщенный рубин
1822,Известность
1828,Пепел душ
1829,Известность – кирии
1830,Известность – вентиры
1831,Известность – ночной народец
1832,Известность – некролорды
