ID,Name_lang
1,Statistiken
21,Spieler gegen Spieler
81,Heldentaten
92,Charakter
95,Spieler gegen Spieler
96,Quests
97,Erkundung
122,Tode
128,Siege
130,Charakter
131,Körpersprache
132,Fertigkeiten
133,Quests
134,Reise
135,Kreaturen
136,Ehrenhafte Siege
137,Todesstöße
140,Vermögen
145,Verbrauchsgüter
152,Gewertete Arenen
153,Schlachtfelder
154,Welt
155,Weltereignisse
156,Winterhauch
158,Schlotternächte
159,Nobelgarten
160,Mondfest
161,Sonnenwende
162,Braufest
163,Kinderwoche
165,Arena
168,Dungeons & Schlachtzüge
169,Berufe
170,Kochkunst
171,Angeln
172,Berufe
173,Berufe
178,Sekundäre Fertigkeiten
187,Liebe liegt in der Luft
201,Ruf
14777,Östliche Königreiche
14778,Kalimdor
14779,Scherbenwelt
14780,Nordend
14801,Alteractal
14802,Arathibecken
14803,Auge des Sturms
14804,Kriegshymnenschlucht
14805,The Burning Crusade
14806,Wrath of the Lich King - Dungeons
14807,Dungeons & Schlachtzüge
14808,Classic
14821,Classic
14822,The Burning Crusade
14823,Wrath of the Lich King
14861,Östliche Königreiche
14862,Scherbenwelt
14863,Nordend
14864,Classic
14865,The Burning Crusade
14866,Wrath of the Lich King
14901,Tausendwinter
14922,Wrath of the Lich King - Schlachtzüge
14941,Argentumturnier
14981,Die Pilgerfreuden
15003,Insel der Eroberung
15067,Cataclysm - Dungeons
15068,Cataclysm - Schlachtzüge
15069,Cataclysm
15070,Cataclysm
15071,Archäologie
15072,Cataclysm
15073,Schlacht um Gilneas
15074,Zwillingsgipfel
15075,Tol Barad
15076,Gilde
15077,Quests
15078,Spieler gegen Spieler
15079,Dungeons & Schlachtzüge
15080,Berufe
15081,Kalimdor
15082,Classic
15083,Cataclysm - Dungeons
15084,The Burning Crusade
15085,Wrath of the Lich King - Dungeons
15086,Wrath of the Lich King - Schlachtzüge
15087,Cataclysm - Schlachtzüge
15088,Allgemein
15089,Ruf
15090,Schlachtfelder
15091,Arena
15092,Gewertete Schlachtfelder
15093,Heldentaten der Gilde
15096,Cataclysm
15101,Dunkelmond-Jahrmarkt
15106,Pandaria - Dungeons
15107,Pandaria - Schlachtzüge
15110,Pandaria
15113,Pandaria
15114,Pandaria
15117,Haustierkämpfe
15118,Sammeln
15119,Kampf
15120,Stufe
15153,Pandaria - Dungeons
15154,Pandaria - Schlachtzüge
15162,Silberbruchmine
15163,Tempel von Katmogu
15164,Mists of Pandaria
15176,Ehemalige Erfolge
15218,Tiefenwindschlucht
15219,Haustierkämpfe
15220,Draenor
15222,Feuerprobe
15227,Die Feuerprobe
15228,Draenor - Dungeons
15231,Draenor - Schlachtzüge
15232,Draenor
15233,Warlords of Draenor
15234,Klassisch
15235,Draenor
15243,Draenor - Dungeons
15244,Draenor - Schlachtzüge
15246,Sammlungen
15247,Spielzeugkiste
15248,Reittiere
15252,Legion
15254,Legion - Dungeons
15255,Legion - Schlachtzüge
15257,Legion
15258,Legion
15259,Vorlagen
15262,Legion - Dungeons
15263,Legion - Schlachtzüge
15264,Legion
15266,Ehre
15268,Promotionen
15269,Reittiere
15270,Spieler gegen Spieler
15271,Schlachtzüge
15272,Dungeons
15273,Ruf
15274,Ereignisse
15277,Dungeons
15278,Schlachtzüge
15279,Spieler gegen Spieler
15280,Währungen
15283,Welt
15284,Battle for Azeroth
15285,Battle for Azeroth - Dungeons
15286,Battle for Azeroth - Schlachtzüge
15292,Brodelnde Küste
15298,Battle for Azeroth
15299,Battle for Azeroth - Dungeons
15300,Battle for Azeroth - Schlachtzüge
15301,Erweiterungsfeatures
15302,Pandaria - Szenarien
15303,Draenor - Garnison
15304,Legion - Ordenshalle
15305,Battle for Azeroth
15307,Inselexpeditionen
15308,Kriegsanstrengungen
15409,Battle for Azeroth
15411,Erweiterungsfeatures
15414,Ashran
15416,Weltereignisse
15417,Herz von Azeroth
15422,Shadowlands
15426,Visionen von N'Zoth
15428,Dungeon von Shadowlands
15429,Dungeon von Shadowlands
15430,Shadowlands
15436,Shadowlands
15438,Shadowlands - Schlachtzüge
15439,Shadowlands
15440,Torghast
15441,Paktsankten
15442,Shadowlands - Schlachtzüge
15446,Charakter
15447,Quests
15454,Zeitwanderung
