ID,Name_lang
6,Cavallo Bruno
7,Lupo Grigio
8,Stallone Bianco
9,Stallone Nero
11,Pinto
12,Lupo Nero
13,Lupo Rosso
14,Lupo della Foresta
15,Lupo Invernale
17,Vildestriero
18,Giumenta Castana
19,Metalupo
20,Lupo Bruno
21,Montone Grigio
22,Montone Nero
24,Montone Bianco
25,Montone Bruno
26,Fiera Glaciale Striata
27,Raptor di Smeraldo
28,Cavallo Scheletrico
31,Fiera Glaciale Maculata
32,Tigre
34,Fiera della Notte Striata
35,Raptor d'Avorio
36,Raptor Turchese
38,Raptor Violaceo
39,Tecnostruzzo Rosso
40,Tecnostruzzo Blu
41,Cavallo da Guerra
42,Tecnostruzzo Bianco Mod B
43,Tecnostruzzo Verde
45,Fiera della Notte Nera
46,Fiera Glaciale Antica
50,Lupo Rosso
51,Lupo Artico
52,Palomino
53,Stallone Bianco
54,Raptor Rosso Chiazzato
55,Fiera Glaciale di Fontefredda
56,Raptor d'Avorio
57,Tecnostruzzo Verde
58,Tecnostruzzo Sverniciato
62,Tecnostruzzo Blu Ghiaccio Mod A
63,Montone del Gelo
64,Montone Nero
65,Cavallo Scheletrico Rosso
66,Cavallo Scheletrico Blu
67,Cavallo Scheletrico Bruno
68,Cavallo da Guerra Scheletrico Verde
69,Nerodestriero di Fieramorte
70,Kodo Cavalcabile
71,Kodo Grigio
72,Kodo Bruno
73,Kodo Verde
74,Kodo Verde Acqua
75,Destriero da Guerra Nero
76,Kodo da Guerra Nero
77,Calcaguerra Nero
78,Montone da Guerra Nero
79,Raptor da Guerra Nero
80,Cavallo da Guerra Scheletrico Rosso
81,Tigre da Guerra Nera
82,Lupo da Guerra Nero
83,Maldestriero
84,Gran Destriero
85,Fiera della Nebbia Rapida
87,Fiera Glaciale Rapida
88,Tecnostruzzo Giallo Rapido
89,Tecnostruzzo Bianco Rapido
90,Tecnostruzzo Verde Rapido
91,Palomino Rapido
92,Destriero Bianco Rapido
93,Destriero Bruno Rapido
94,Montone Bruno Rapido
95,Montone Grigio Rapido
96,Montone Bianco Rapido
97,Raptor Blu Rapido
98,Raptor Oliva Rapido
99,Raptor Arancio Rapido
100,Cavallo da Guerra Scheletrico Viola
101,Kodo Bianco Grande
102,Kodo Grigio Grande
103,Kodo Bruno Grande
104,Lupo Bruno Rapido
105,Lupo della Foresta Rapido
106,Lupo Grigio Rapido
107,Fiera della Tempesta Rapida
108,Belva dei Lupi Bianchi
109,Gran Montone da Guerra dei Piccatonante
110,Raptor Razzashi
111,Tigre Zuliana
116,Insetto da Guerra Qiraji Nero
117,Insetto da Guerra Qiraji Blu
118,Insetto da Guerra Qiraji Rosso
119,Insetto da Guerra Qiraji Giallo
120,Insetto da Guerra Qiraji Verde
121,Insetto da Guerra Qiraji Nero
122,Insetto da Guerra Qiraji Nero
123,Draco Fatuo
125,Tartaruga Cavalcabile
129,Grifone Dorato
130,Grifone d'Ebano
131,Grifone Nevoso
132,Grifone Blu Rapido
133,Viverna dei Venti Fulva
134,Viverna dei Venti Blu
135,Viverna dei Venti Verde
136,Viverna dei Venti Rossa Rapida
137,Grifone Rosso Rapido
138,Grifone Verde Rapido
139,Grifone Viola Rapido
140,Viverna dei Venti Verde Rapida
141,Viverna dei Venti Gialla Rapida
142,Viverna dei Venti Viola Rapida
145,Tecnostruzzo Blu
146,Zampalesta Rosa Rapido
147,Elekk Bruno
149,Gran Destriero Thalassiano
