ID,Name_lang
1,Currency Token Test Token 4
2,Currency Token Test Token 2
4,Currency Token Test Token 5
22,Birmingham Test Item 3
42,Badge of Justice
61,Dalaran Jewelcrafter's Token
81,Epicurean's Award
101,Emblem of Heroism
102,Emblem of Valor
103,Arena Points
104,Honor Points DEPRECATED
121,Alterac Valley Mark of Honor
122,Arathi Basin Mark of Honor
123,Eye of the Storm Mark of Honor
124,Strand of the Ancients Mark of Honor
125,Warsong Gulch Mark of Honor
126,Wintergrasp Mark of Honor
161,Stone Keeper's Shard
181,Honor Points DEPRECATED2
201,Venture Coin
221,Emblem of Conquest
241,Champion's Seal
301,Emblem of Triumph
321,Isle of Conquest Mark of Honor
341,Emblem of Frost
361,Illustrious Jewelcrafter's Token
384,Dwarf Archaeology Fragment
385,Troll Archaeology Fragment
391,Tol Barad Commendation
393,Fossil Archaeology Fragment
394,Night Elf Archaeology Fragment
395,Justice Points
396,Valor Points
397,Orc Archaeology Fragment
398,Draenei Archaeology Fragment
399,Vrykul Archaeology Fragment
400,Nerubian Archaeology Fragment
401,Tol'vir Archaeology Fragment
402,Ironpaw Token
416,Mark of the World Tree
483,Conquest Arena Meta
484,Conquest Rated BG Meta
515,Darkmoon Prize Ticket
614,Mote of Darkness
615,Essence of Corrupted Deathwing
676,Pandaren Archaeology Fragment
677,Mogu Archaeology Fragment
692,Conquest Random BG Meta
697,Elder Charm of Good Fortune
698,Zen Jewelcrafter's Token
738,Lesser Charm of Good Fortune
752,Mogu Rune of Fate
754,Mantid Archaeology Fragment
776,Warforged Seal
777,Timeless Coin
789,Bloody Coin
810,Black Iron Fragment
821,Draenor Clans Archaeology Fragment
823,Apexis Crystal
824,Garrison Resources
828,Ogre Archaeology Fragment
829,Arakkoa Archaeology Fragment
830,n/a
897,UNUSED
910,Secret of Draenor Alchemy
944,Artifact Fragment
980,Dingy Iron Coins
994,Seal of Tempered Fate
999,Secret of Draenor Tailoring
1008,Secret of Draenor Jewelcrafting
1017,Secret of Draenor Leatherworking
1020,Secret of Draenor Blacksmithing
1101,Oil
1129,Seal of Inevitable Fate
1149,Sightless Eye
1154,Shadowy Coins
1155,Ancient Mana
1166,Timewarped Badge
1171,Artifact Knowledge
1172,Highborne Archaeology Fragment
1173,Highmountain Tauren Archaeology Fragment
1174,Demonic Archaeology Fragment
1191,Valor
1220,Order Resources
1226,Nethershard
1268,Timeworn Artifact
1273,Seal of Broken Fate
1275,Curious Coin
1299,Brawler's Gold
1314,Lingering Soul Fragment
1324,Horde Qiraji Commendation
1325,Alliance Qiraji Commendation
1342,Legionfall War Supplies
1347,Legionfall Building - Personal Tracker - Mage Tower (Hidden)
1349,Legionfall Building - Personal Tracker - Command Tower (Hidden)
1350,Legionfall Building - Personal Tracker - Nether Tower (Hidden)
1355,Felessence
1356,Echoes of Battle
1357,Echoes of Domination
1379,Trial of Style Token
1388,Armor Scraps
1401,Stronghold Supplies
1416,Coins of Air
1501,Writhing Essence
1506,Argus Waystone
1508,Veiled Argunite
1533,Wakening Essence
1534,Zandalari Archaeology Fragment
1535,Drust Archaeology Fragment
1540,Wood
1541,Iron
1553,Azerite
1559,Essence of Storms
1560,War Resources
1565,Rich Azerite Fragment
1579,Champions of Azeroth
1580,Seal of Wartorn Fate
1585,Account Wide Honor
1586,Honor Level
1587,War Supplies
1592,Order of Embers
1593,Proudmoore Admiralty
1594,Storm's Wake
1595,Talanji's Expedition
1596,Voldunai
1597,Zandalari Empire
1598,Tortollan Seekers
1599,7th Legion
1600,Honorbound
1602,Conquest
1703,PVP Season Rated Participation Currency
1704,Spirit Shard
1705,Warfronts - Personal Tracker - Iron in Chest (Hidden)
1710,Seafarer's Dubloon
1714,Warfronts - Personal Tracker - Wood in Chest (Hidden)
1715,Progenitor Shard
1716,Honorbound Service Medal
1717,7th Legion Service Medal
1718,Titan Residuum
1719,Corrupted Mementos
1721,Prismatic Manapearl
1722,Azerite Ore
1723,Lumber
1728,Phantasma
1738,Unshackled
1739,Ankoan
1740,Rustbolt Resistance (Hidden)
1742,Rustbolt Resistance
1743,Fake Anima for Quest Tracking
1744,Corrupted Memento
1745,Nazjatar Ally - Neri Sharpfin
1746,Nazjatar Ally - Vim Brineheart
1747,Nazjatar Ally - Poen Gillbrack
1748,Nazjatar Ally - Bladesman Inowari
1749,Nazjatar Ally - Hunter Akana
1750,Nazjatar Ally - Farseer Ori
1752,Honeyback Hive
1754,Argent Commendation
1755,Coalescing Visions
1757,Uldum Accord
1758,Rajani
1761,Enemy Damage
1762,Enemy Health
1763,Deaths
1767,Stygia
1769,"Quest Experience (Standard, Hidden)"
1792,Honor
1794,Atonement Anima
1802,Shadowlands PvP Weekly Reward Progress
1803,Echoes of Ny'alotha
1804,Ascended
1805,Undying Army
1806,Wild Hunt
1807,Court of Harvesters
1808,Channeled Anima
1810,Redeemed Soul
1811,zzoldSanctum Architect
1812,zzoldSanctum Anima Weaver
1813,Reservoir Anima
1816,Sinstone Fragments
1819,Medallion of Service
1820,Infused Ruby
1822,Renown
1828,Soul Ash
1829,Renown-Kyrian
1830,Renown-Venthyr
1831,Renown-NightFae
1832,Renown-Necrolord
1835,Linked Currency Test (Src) - PTH
1836,Linked Currency Test (Dst) - PTH
1837,The Ember Court
1838,The Countess
1839,Rendle and Cudgelface
1840,Stonehead
1841,Cryptkeeper Kassir
1842,Baroness Vashj
1843,Plague Deviser Marileth
