ID,Name_lang
89,Glubtok
90,Helix Gearbreaker
91,Foe Reaper 5000
92,Admiral Ripsnarl
93,"""Captain"" Cookie"
95,Vanessa VanCleef
96,Baron Ashbury
97,Baron Silverlaine
98,Commander Springvale
99,Lord Walden
100,Lord Godfrey
101,Lady Naz'jar
102,"Commander Ulthok, the Festering Prince"
103,Mindbender Ghur'sha
104,Ozumat
105,Rom'ogg Bonecrusher
106,"Corla, Herald of Twilight"
107,Karsh Steelbender
108,Beauty
109,Ascendant Lord Obsidius
110,Corborus
111,Slabhide
112,Ozruk
113,High Priestess Azil
114,Grand Vizier Ertan
115,Altairus
116,"Asaad, Caliph of Zephyrs"
117,General Husam
118,Lockmaw
119,High Prophet Barim
122,Siamat
124,Temple Guardian Anhuur
125,Earthrager Ptah
126,Anraphet
127,"Isiset, Construct of Magic"
128,"Ammunae, Construct of Life"
129,"Setesh, Construct of Destruction"
130,"Rajh, Construct of Sun"
131,General Umbriss
132,Forgemaster Throngus
133,Drahga Shadowburner
134,"Erudax, the Duke of Below"
139,Argaloth
140,Occu'thar
154,The Conclave of Wind
155,Al'Akir
156,Halfus Wyrmbreaker
157,Theralion and Valiona
158,Ascendant Council
167,Cho'gall
168,Sinestra
169,Omnotron Defense System
170,Magmaw
171,Atramedes
172,Chimaeron
173,Maloriak
174,Nefarian's End
175,High Priest Venoxis
176,Bloodlord Mandokir
177,Cache of Madness - Gri'lek
178,Cache of Madness - Hazza'rah
179,Cache of Madness - Renataki
180,Cache of Madness - Wushoolay
181,High Priestess Kilnara
184,Zanzil
185,Jin'do the Godbreaker
186,Akil'zon
187,Nalorakk
188,Jan'alai
189,Halazzi
190,Hex Lord Malacrass
191,Daakara
192,Beth'tilac
193,Lord Rhyolith
194,Alysrazor
195,Shannox
196,"Baleroc, the Gatekeeper"
197,Majordomo Staghelm
198,Ragnaros
283,Echo of Tyrande
285,Echo of Jaina
289,Murozond
290,Peroth'arn
291,Queen Azshara
292,Mannoroth and Varo'then
311,Morchok
317,Hagara the Stormbinder
318,Spine of Deathwing
322,Arcurion
323,Echo of Sylvanas
324,Warlord Zon'ozz
325,Yor'sahj the Unsleeping
331,Ultraxion
332,Warmaster Blackhorn
333,Madness of Deathwing
335,Sha of Doubt
339,"Alizabal, Mistress of Hate"
340,Echo of Baine
341,Archbishop Benedictus
342,Asira Dawnslayer
368,Ghamoo-Ra
369,High Interrogator Gerstahn
370,Lord Roccor
371,Houndmaster Grebmar
372,Ring of Law
373,Pyromancer Loregrain
374,Lord Incendius
375,Warder Stilgiss
376,Fineous Darkvire
377,Bael'Gar
378,General Angerforge
379,Golem Lord Argelmach
380,Hurley Blackbreath
381,Phalanx
383,Plugger Spazzring
384,Ambassador Flamelash
385,The Seven
386,Magmus
387,Emperor Dagran Thaurissan
388,Highlord Omokk
389,Shadow Hunter Vosh'gajin
390,War Master Voone
391,Mother Smolderweb
392,Urok Doomhowl
393,Quartermaster Zigris
394,Halycon
395,Gizrul the Slavener
396,Overlord Wyrmthalak
402,Zevrim Thornhoof
403,Hydrospawn
404,Lethtendris
405,Alzzin the Wildshaper
406,Tendris Warpwood
407,Illyanna Ravenoak
408,Magister Kalendris
409,Immol'thar
410,Prince Tortheldrin
411,Guard Mol'dar
412,Stomper Kreeg
413,Guard Fengus
414,Guard Slip'kik
415,Captain Kromcrush
416,Cho'Rush the Observer
417,King Gordok
418,Crowd Pummeler 9-60
419,Grubbis
420,Viscous Fallout
421,Electrocutioner 6000
422,Mekgineer Thermaplugg
423,Noxxion
424,Razorlash
425,Tinkerer Gizlock
426,Subjugator Kor'ul
427,Lord Vyletongue
428,Celebras the Cursed
429,Landslide
430,Rotgrip
431,Princess Theradras
433,Mordresh Fire Eye
436,Domina
437,Twilight Lord Bathiel
443,Hearthsinger Forresten
444,Aku'mai
445,Timmy the Cruel
446,Willey Hopebreaker
447,Guardian of the Deep
448,Instructor Galford
449,Balnazzar
450,The Unforgiven
451,Baroness Anastari
452,Nerub'enkan
453,Maleki the Pallid
454,Magistrate Barthilas
455,Ramstein the Gorger
456,Lord Aurius Rivendare
457,Avatar of Hakkar
458,Jammal'an the Prophet
459,Wardens of the Dream
463,Shade of Eranikus
464,Hogger
465,Lord Overheat
466,Randolph Moloch
467,Revelosh
468,The Lost Dwarves
469,Ironaya
470,Ancient Stone Keeper
471,Galgann Firehammer
472,Grimlok
473,Archaedas
474,Lady Anacondra
475,Lord Cobrahn
476,Lord Pythas
477,Kresh
478,Skum
479,Lord Serpentis
480,Verdan the Everliving
481,Mutanus the Devourer
483,Gahz'rilla
484,Antu'sul
485,Theka the Martyr
486,Witch Doctor Zum'rah
487,Nekrum & Sezz'ziz
489,Chief Ukorz Sandscalp
523,Shirrak the Dead Watcher
524,Exarch Maladaar
527,Watchkeeper Gargolmar
528,Omor the Unscarred
529,Vazruden the Herald
530,Selin Fireheart
531,Vexallus
532,Priestess Delrissa
533,Kael'thas Sunstrider
534,Pandemonius
535,Tavarok
536,Yor
537,Nexus-Prince Shaffar
538,Lieutenant Drake
539,Captain Skarloc
540,Epoch Hunter
541,Darkweaver Syth
542,Anzu
543,Talon King Ikiss
544,Ambassador Hellmaw
545,Blackheart the Inciter
546,Grandmaster Vorpil
547,Murmur
548,Zereketh the Unbound
549,Dalliah the Doomsayer
550,Wrath-Scryer Soccothrates
551,Harbinger Skyriss
552,Chrono Lord Deja
553,Temporus
554,Aeonus
555,The Maker
556,Broggok
557,Keli'dan the Breaker
558,Commander Sarannis
559,High Botanist Freywinn
560,Thorngrin the Tender
561,Laj
562,Warp Splinter
563,Mechano-Lord Capacitus
564,Nethermancer Sepethrea
565,Pathaleon the Calculator
566,Grand Warlock Nethekurse
568,Warbringer O'mrogg
569,Warchief Kargath Bladefist
570,Mennu the Betrayer
571,Rokmar the Crackler
572,Quagmirran
573,Hydromancer Thespia
574,Mekgineer Steamrigger
575,Warlord Kalithresh
576,Hungarfen
577,Ghaz'an
578,Swamplord Musel'ek
579,The Black Stalker
580,Elder Nadox
581,Prince Taldaram
582,Jedoga Shadowseeker
583,Amanitar
584,Herald Volazj
585,Krik'thir the Gatewatcher
586,Hadronox
587,Anub'arak
588,Trollgore
589,Novos the Summoner
590,King Dred
591,The Prophet Tharon'ja
592,Slad'ran
593,Drakkari Colossus
594,Moorabi
595,Eck the Ferocious
596,Gal'darah
597,General Bjarngrim
598,Volkhan
599,Ionar
600,Loken
601,Falric
602,Marwyn
603,Escape from Arthas
604,Krystallus
605,Maiden of Grief
606,Tribunal of Ages
607,Sjonnir the Ironshaper
608,Forgemaster Garfrost
609,Ick & Krick
610,Scourgelord Tyrannus
611,Meathook
612,Salramm the Fleshcrafter
613,Chrono-Lord Epoch
614,Mal'Ganis
615,Bronjahm
616,Devourer of Souls
617,Commander Stoutbeard
618,Grand Magus Telestra
619,Anomalus
620,Ormorok the Tree-Shaper
621,Keristrasza
622,Drakos the Interrogator
623,Varos Cloudstrider
624,Mage-Lord Urom
625,Ley-Guardian Eregos
626,Erekem
627,Moragg
628,Ichoron
629,Xevozz
630,Lavanthor
631,Zuramat the Obliterator
632,Cyanigosa
634,Grand Champions
635,Eadric the Pure
636,Argent Confessor Paletress
637,The Black Knight
638,Prince Keleseth
639,Skarvald & Dalronn
640,Ingvar the Plunderer
641,Svala Sorrowgrave
642,Gortok Palehoof
643,Skadi the Ruthless
644,King Ymiron
649,Raigonn
654,Armsmaster Harlan
655,Saboteur Kip'tilak
656,Flameweaver Koegler
657,Master Snowdrift
658,Liu Flameheart
659,Instructor Chillheart
660,Houndmaster Braun
663,Jandice Barov
664,Lorewalker Stonestep
665,Rattlegore
666,Lilian Voss
668,Ook-Ook
669,Hoptallus
670,Yan-Zhu the Uncasked
671,Brother Korloff
672,Wise Mari
673,Gu Cloudstrike
674,High Inquisitor Whitemane
675,Striker Ga'dok
676,Commander Ri'mok
677,Will of the Emperor
679,The Stone Guard
682,Gara'jal the Spiritbinder
683,Protectors of the Endless
684,Darkmaster Gandling
685,Sha of Violence
686,Taran Zhu
687,The Spirit Kings
688,Thalnos the Soulrender
689,Feng the Accursed
690,Gekkan
691,Sha of Anger
692,General Pa'valak
693,Vizier Jin'bak
694,Adarogg
695,Dark Shaman Koranthal
696,Slagmaw
697,Lava Guard Gordoth
698,Xin the Weaponmaster
708,Trial of the King
709,Sha of Fear
713,Garalon
725,Salyis's Warband
726,Elegon
727,Wing Leader Ner'onok
728,Blood Guard Porung
729,Lei Shi
737,Amber-Shaper Un'sok
738,Commander Vo'jak
741,Wind Lord Mel'jarak
742,Tsulong
743,Grand Empress Shek'zeer
744,Blade Lord Ta'yak
745,Imperial Vizier Zor'lok
748,Obsidian Sentinel
749,Commander Malor
814,"Nalak, The Storm Lord"
816,Council of Elders
817,Iron Qon
818,Durumu the Forgotten
819,Horridon
820,Primordius
821,Megaera
824,Dark Animus
825,Tortos
826,Oondasta
827,Jin'rokh the Breaker
828,Ji-Kun
829,Twin Empyreans
831,Ra-den
832,Lei Shen
833,Commander Kolurg
834,Grand Champions
846,Malkorok
849,The Fallen Protectors
850,General Nazgrim
851,Thok the Bloodthirsty
852,Immerseus
853,Paragons of the Klaxxi
856,Kor'kron Dark Shaman
857,"Chi-Ji, The Red Crane"
858,"Yu'lon, The Jade Serpent"
859,"Niuzao, The Black Ox"
860,"Xuen, The White Tiger"
861,"Ordos, Fire-God of the Yaungol"
864,Iron Juggernaut
865,Siegecrafter Blackfuse
866,Norushen
867,Sha of Pride
868,Galakras
869,Garrosh Hellscream
870,Spoils of Pandaria
881,Galakras
887,Roltall
888,Slave Watcher Crushto
889,Gug'rokk
893,Magmolatus
895,Roogug
896,Hunter Bonetusk
899,Warlord Ramtusk
900,"Groyat, the Blind Hunter"
901,Charlga Razorflank
959,Blackhand
965,Ranjit
966,Araknath
967,Rukhran
968,High Sage Viryx
971,The Butcher
1122,Beastlord Darmac
1123,Flamebender Ka'graz
1128,Kargath Bladefist
1133,Skylord Tovra
1138,Rocketspark and Borka
1139,Sadana Bloodfury
1140,Bonemaw
1141,Amnennar the Coldbringer
1142,Aarux
1143,Mushlump
1144,Executioner Gore
1145,Thruk
1146,Death Speaker Blackthorn
1147,Operator Thogar
1148,Twin Ogron
1153,Ko'ragh
1154,The Blast Furnace
1155,Hans'gar and Franzok
1160,Ner'zhul
1161,Gruul
1162,Kromog
1163,Nitrogg Thundertower
1168,Nhallish
1185,Vigilant Kaathar
1186,Soulbinder Nyami
1195,Tectus
1196,Brackenspore
1197,Imperator Mar'gok
1202,Oregorger
1203,The Iron Maidens
1207,Ancient Protectors
1208,Archmage Sol
1209,Xeri'tac
1210,Yalnu
1211,Tarlna the Ageless
1214,Witherbark
1216,Azzakel
1225,Teron'gor
1226,Orebender Gor'ashan
1227,Kyrak
1228,Commander Tharbek
1229,Ragewing the Untamed
1234,Warlord Zaela
1235,Fleshrender Nok'gar
1236,Grimrail Enforcers
1237,Oshir
1238,Skulloc
1262,Rukhmar
1291,Drov the Ruiner
1372,Gorefiend
1391,Fel Lord Zakuun
1392,Kormrok
1394,Tyrant Velhari
1395,Mannoroth
1396,Kilrogg Deadeye
1425,Iron Reaver
1426,Hellfire Assault
1427,Socrethar the Eternal
1432,Hellfire High Council
1433,Shadow-Lord Iskar
1438,Archimonde
1447,Xhul'horac
1452,Supreme Lord Kazzak
1467,Tirathon Saltheril
1468,Ash'golm
1469,Glazer
1470,Cordana Felsong
1479,Serpentrix
1480,Warlord Parjesh
1485,Hymdall
1486,Hyrja
1487,Fenryr
1488,God-King Skovald
1489,Odyn
1490,Lady Hatecoil
1491,King Deepbeard
1492,Wrath of Azshara
1497,Ivanyr
1498,Corstilax
1499,General Xakal
1500,Nal'tira
1501,Advisor Vandros
1502,"Ymiron, the Fallen King"
1512,Harbaron
1518,The Amalgam of Souls
1519,Lucifron
1520,Magmadar
1521,Gehennas
1522,Garr
1523,Shazzrah
1524,Baron Geddon
1525,Sulfuron Harbinger
1526,Golemagg the Incinerator
1527,Majordomo Executus
1528,Ragnaros
1529,Razorgore the Untamed
1530,Vaelastrasz the Corrupt
1531,Broodlord Lashlayer
1532,Firemaw
1533,Ebonroc
1534,Flamegor
1535,Chromaggus
1536,Nefarian
1537,Kurinnaxx
1538,General Rajaxx
1539,Moam
1540,Buru the Gorger
1541,Ayamiss the Hunter
1542,Ossirian the Unscarred
1543,The Prophet Skeram
1544,Battleguard Sartura
1545,Fankriss the Unyielding
1546,Princess Huhuran
1547,Silithid Royalty
1548,Viscidus
1549,The Twin Emperors
1550,Ouro
1551,C'Thun
1552,Servant's Quarters
1553,Attumen the Huntsman
1554,Moroes
1555,Maiden of Virtue
1556,Opera Hall
