ID,Name_lang
63,Miniere della Morte
64,Forte di Zannascura
65,Trono delle Maree
66,Caverne di Roccianera
67,Nucleo di Pietra
68,Pinnacolo del Vortice
69,Città Perduta dei Tol'vir
70,Sale della Creazione
71,Grim Batol
72,Bastione del Crepuscolo
73,Sotterranei dell'Ala Nera
74,Trono dei Quattro Venti
75,Forte di Baradin
76,Zul'gurub
77,Zul'aman
78,Terre del Fuoco
184,Fine dei Tempi
185,Pozzo dell'Eternità
186,Ora del Crepuscolo
187,Anima del Drago
226,Baratro di Fiamma Furente
227,Abissi di Fondocupo
228,Sotterranei di Roccianera
229,Bastioni di Roccianera Inferiori
230,Maglio Infausto
231,Gnomeregan
232,Maraudon
233,Sotterranei di Lamaspina
234,Gallerie di Lamaspina
235,Monastero Scarlatto
236,Stratholme
237,Tempio di Atal'Hakkar
238,Segrete di Roccavento
239,Uldaman
240,Caverna dei Lamenti
241,Zul'farrak
246,Scholomance
247,Cripte degli Auchenai
248,Bastioni del Fuoco Infernale
249,Terrazza dei Magisteri
250,Tombe del Mana
251,Fuga da Durnholde
252,Sale dei Sethekk
253,Labirinto delle Ombre
254,Arcatraz
255,Palude Nera
256,Forgia del Sangue
257,Botanica
258,Mecanar
259,Sale della Devastazione
260,Fosse degli Schiavi
261,Antro dei Vapori
262,Torbiera Sotterranea
271,"Ahn'kahet, il Regno Antico"
272,Azjol-Nerub
273,Forte di Drak'Tharon
274,Gundrak
275,Sale del Fulmine
276,Sale dei Riflessi
277,Sale della Pietra
278,Fossa di Saron
279,Epurazione di Stratholme
280,Forgia delle Anime
281,Nexus
282,Oculus
283,Fortezza Violacea
284,Ordalia dei Campioni
285,Forte Utgarde
286,Pinnacolo di Utgarde
302,Birrificio Triplo Malto
303,Porta del Sole Calante
311,Sale Scarlatte
312,Monastero degli Shandaren
313,Tempio della Serpe di Giada
316,Monastero Scarlatto
317,Segrete Mogu'shan
320,Terrazza dell'Eterna Primavera
321,Palazzo Mogu'shan
322,Pandaria
324,Assedio al Tempio di Niuzao
330,Cuore della Paura
362,Regno del Tuono
369,Assedio di Orgrimmar
385,Miniere dei Magliorosso
457,Fonderia dei Roccianera
476,Vetta dei Cieli
477,Altomaglio
536,Treno Frecciacupa
537,Necropoli dei Torvaluna
547,Auchindoun
556,Verdeterno
557,Draenor
558,Darsena di Ferro
559,Bastioni di Roccianera Superiori
669,Cittadella del Fuoco Infernale
707,Segrete delle Custodi
716,Occhio di Azshara
721,Sale del Valore
726,Arcavia
727,Fauci delle Anime
740,Forte Corvonero
741,Nucleo Ardente
742,Fortezza dell'Ala Nera
743,Rovine di Ahn'qiraj
744,Tempio di Ahn'qiraj
745,Karazhan
746,Antro di Gruul
747,Antro di Magtheridon
748,Caverna di Sacrespire
749,Occhio della Tempesta
750,Battaglia per il Monte Hyjal
751,Tempio Nero
752,Cittadella del Pozzo Solare
753,Volta di Archavon
754,Naxxramas
755,Santuario di Ossidiana
756,Occhio dell'Eternità
757,Ordalia dei Crociati
758,Rocca della Corona di Ghiaccio
759,Ulduar
760,Antro di Onyxia
761,Santuario di Rubino
762,Boschetto Cuortetro
767,Antro di Neltharion
768,Incubo di Smeraldo
777,Assalto alla Fortezza Violacea
786,Rocca della Notte
800,Corte delle Stelle
822,Isole Disperse
860,Ritorno a Karazhan
861,Prova del Valore
875,Tomba di Sargeras
900,Cattedrale della Notte Eterna
945,Seggio del Triumvirato
946,"Antorus, il Trono Infuocato"
959,Punti di Invasione
968,Atal'dazar
1001,Covo della Libertà
1002,Tol Dagor
1012,Vena Madre
1021,Maniero dei Crestabianca
1022,Grottamarcia
1023,Assedio di Boralus
1028,Azeroth
1030,Tempio di Sethraliss
1031,Uldir
1036,Santuario della Tempesta
1041,Requie dei Re
1176,Battaglia di Dazar'alor
1177,Crogiolo delle Tempeste
1178,Operazione: Meccagon
1179,Palazzo Eterno
1180,"Ny'alotha, la Città Risvegliata"
1182,Scia Necrotica
1183,Piagafunesta
1184,Nebbie di Tirna Falcis
1185,Sale della Redenzione
1186,Guglie dell'Ascensione
1187,Teatro del Dolore
1188,L'Aldilà
1189,Profondità Sanguigne
1190,Castello di Nathria
1192,Terretetre
1193,Sanctum del Dominio
1194,"Tazavesh, il Bazar Celato"
