ID,Name_lang
3,Mangiatore di Carne
89,Infernale
304,Vildestriero
305,Stallone Bianco
416,Imp
417,Vilsegugio
444,Ser Maialino
721,Coniglio
1748,Gran Signore Bolvar Domadraghi
1860,Ombra del Vuoto
1863,Succube
2671,Scoiattolo Meccanico
2748,Archaedas
3524,Lupo Spirituale
3771,Invocatore Infernale Cuorcupo
3823,Zampachiara Scattante
3956,Harklan Selvaluna
4075,Ratto
4274,Fenrus il Divoratore
4275,Arcimago Arugal
4780,Montone Nero
5198,Lupo Artico Cavalcabile
7109,Vilfedele Giadafulgida
7380,Gatto Siamese
7381,Gatto Soriano Grigio
7382,Gatto Soriano Arancione
7383,Gatto Soriano Nero
7384,Gatto Rosso
7385,Gatto Nero
7386,Micio Bianco
7387,Macao Ala Verde
7388,Cacatua
7389,Senegal
7390,Calopsite
7391,Macao Giacinto
7392,Gallina delle Praterie
7393,Polverara Bianca
7394,Pollo Ancona
7395,Scarafaggio di Sepulcra
7543,Draghetto Oscuro
7544,Draghetto Cremisi
7545,Draghetto di Smeraldo
7546,Draghetto Bronzeo
7547,Draghetto di Zaffiro
7548,Fatatino
7549,Rana degli Alberi
7550,Rana del Legno
7551,Rana Velenosa
7552,Rana Insulare
7553,Gufo Cornuto Grande
7554,Gufo Nevoso
7555,Gufo Reale
7556,Gufo Reale
7560,Coniglio delle Nevi
7561,Serpente Albino
7562,Serpente Bruno
7563,Colubro Blu
7565,Re Serpente Nero
7566,Serpente Scarlatto
7567,Serpente Cremisi
7568,Serpente Aliante
7569,Serpente d'Acqua Verde
7570,Fuoco Fatuo Elfico
7952,Zjolnir
8376,Gallina Meccanica
9656,Robobomba da Compagnia
9657,Fumetto Furbetto
9662,Cucciolo di Drago Fatato
9936,Micio Corrotto
10259,Cucciolo di Worg
10261,Vilsegugio Ardente
10414,Orrore di Carne
10578,Bom'bay
10598,Ragnetto Bruciatela
11236,Pappagallo di Sangue
11325,Cucciolo di Panda
11326,Mini Diablo
11327,Zergling
11502,Ragnaros
11822,Custode di Radaluna
11859,Demone Guardiano
12222,Poltiglia Strisciante
12350,Raptor Cavalcabile Violaceo
12419,Rospo Meccanico
14042,Rytama
14143,Ar'lia
14305,Orfano Umano
14421,Cane della Prateria Bruno
14444,Orfano Orco
14505,Maldestriero
14629,Tartarabbia Marina
14630,Tartarabbia dal Guscio Molle
14631,Tartarabbia Oliva
14632,Tartarabbia Embricata
14633,Tartarabbia Albina
14744,Lupo Bianco Sanguinario
14755,Piccola Serpe Verde
14756,Piccola Serpe Rossa
14878,Pincopallina
15186,Fosky
15356,Piccolo Murloc Blu
15357,Piccolo Murloc Viola
15358,Quatty
15359,Piccolo Murloc Rosa
15360,Piccolo Murloc Verde
15361,Foski
15429,Melmina Disgustosa
15548,Stallone Spettrale
15661,Piccolo Squalo
15698,Aiutante di Babbo Inverno
15699,Yeti Meccanico Pacifico
15705,Piccola Aiutante di Babbo Inverno
15706,Renna Invernale
15710,Pupazzo di Neve Piccino
16069,Gurky
